species	family	total_hits	filtered_hits	node	short
Balaenoptera_musculus	Mir-1306	1	1	Gnathostomata	B.musculus
Balaenoptera_musculus	Mir-132	2	2	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-133	4	3	Bilateria	B.musculus
Balaenoptera_musculus	Mir-134	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-1343	2	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-135	3	3	Chordata	B.musculus
Balaenoptera_musculus	Mir-136	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-137	1	1	Bilateria	B.musculus
Balaenoptera_musculus	Mir-138	2	2	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-1388	1	1	Gnathostomata	B.musculus
Balaenoptera_musculus	Mir-139	1	1	Gnathostomata	B.musculus
Balaenoptera_musculus	Mir-140	1	1	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-142	1	1	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-143	1	1	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-144	1	1	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-145	2	1	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-146	2	2	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-147	4	1	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-148	3	3	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-149	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-15	8	8	Olfactores	B.musculus
Balaenoptera_musculus	Mir-150	1	1	Gnathostomata	B.musculus
Balaenoptera_musculus	Mir-153	2	2	Bilateria	B.musculus
Balaenoptera_musculus	Mir-154	34	34	Eutheria	B.musculus
Balaenoptera_musculus	Mir-155	1	1	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-17	8	8	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-181	6	6	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-184	2	1	Bilateria	B.musculus
Balaenoptera_musculus	Mir-1842	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-185	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-186	5	1	Mammalia	B.musculus
Balaenoptera_musculus	Mir-187	1	1	Osteichthyes	B.musculus
Balaenoptera_musculus	Mir-188	4	3	Eutheria	B.musculus
Balaenoptera_musculus	Mir-19	3	3	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-190	2	2	Bilateria	B.musculus
Balaenoptera_musculus	Mir-191	1	1	Gnathostomata	B.musculus
Balaenoptera_musculus	Mir-1912	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-192	4	2	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-193	4	4	Bilateria	B.musculus
Balaenoptera_musculus	Mir-194	2	2	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-196	3	3	Olfactores	B.musculus
Balaenoptera_musculus	Mir-197	2	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-199	3	3	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-202	1	1	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-203	1	1	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-204	2	2	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-205	2	1	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-208	2	2	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-21	1	1	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-210	1	1	Bilateria	B.musculus
Balaenoptera_musculus	Mir-214	1	1	Gnathostomata	B.musculus
Balaenoptera_musculus	Mir-216	2	2	Bilateria	B.musculus
Balaenoptera_musculus	Mir-217	1	1	Chordata	B.musculus
Balaenoptera_musculus	Mir-218	2	2	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-219	2	2	Bilateria	B.musculus
Balaenoptera_musculus	Mir-22	1	1	Bilateria	B.musculus
Balaenoptera_musculus	Mir-221	2	2	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-223	1	1	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-224	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-23	2	2	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-2387	1	1	Boreoeutheria	B.musculus
Balaenoptera_musculus	Mir-24	2	2	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-2483	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-26	3	3	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-27	2	2	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-28	4	3	Eutheria	B.musculus
Balaenoptera_musculus	Mir-29	8	8	Bilateria	B.musculus
Balaenoptera_musculus	Mir-296	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-30	6	6	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-3059	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-3085	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-31	1	1	Bilateria	B.musculus
Balaenoptera_musculus	Mir-32	1	1	Gnathostomata	B.musculus
Balaenoptera_musculus	Mir-320	2	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-324	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-325	18	1	Theria	B.musculus
Balaenoptera_musculus	Mir-326	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-328	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-33	2	2	Bilateria	B.musculus
Balaenoptera_musculus	Mir-331	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-335	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-338	1	1	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-34	6	6	Bilateria	B.musculus
Balaenoptera_musculus	Mir-340	8	1	Theria	B.musculus
Balaenoptera_musculus	Mir-342	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-345	2	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-346	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-361	2	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-3613	2	1	Theria	B.musculus
Balaenoptera_musculus	Mir-362	6	4	Eutheria	B.musculus
Balaenoptera_musculus	Mir-370	1	1	Boreoeutheria	B.musculus
Balaenoptera_musculus	Mir-374	2	2	Eutheria	B.musculus
Balaenoptera_musculus	Mir-375	1	1	Bilateria	B.musculus
Balaenoptera_musculus	Mir-376	5	5	Eutheria	B.musculus
Balaenoptera_musculus	Mir-378	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-383	1	1	Tetrapoda	B.musculus
Balaenoptera_musculus	Mir-384	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-423	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-425	1	1	Gnathostomata	B.musculus
Balaenoptera_musculus	Mir-430	9	9	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-431	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-432	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-433	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-448	7	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-450	3	3	Eutheria	B.musculus
Balaenoptera_musculus	Mir-451	2	1	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-452	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-455	1	1	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-459	1	1	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-483	5	1	Theria	B.musculus
Balaenoptera_musculus	Mir-486	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-488	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-489	1	1	Osteichthyes	B.musculus
Balaenoptera_musculus	Mir-490	1	1	Amniota	B.musculus
Balaenoptera_musculus	Mir-491	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-493	6	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-499	1	1	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-504	2	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-505	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-506	5	4	Eutheria	B.musculus
Balaenoptera_musculus	Mir-542	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-544	1182	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-551	3	2	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-574	590	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-582	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-590	1	1	Mammalia	B.musculus
Balaenoptera_musculus	Mir-598	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-599	1	1	Sarcopterygii	B.musculus
Balaenoptera_musculus	Mir-615	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-628	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-652	2	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-6529	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-670	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-6715	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-676	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-7	3	3	Bilateria	B.musculus
Balaenoptera_musculus	Mir-7180	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-760	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-769	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-8	5	5	Bilateria	B.musculus
Balaenoptera_musculus	Mir-873	1	1	Mammalia	B.musculus
Balaenoptera_musculus	Mir-874	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-875	2	1	Vertebrata	B.musculus
Balaenoptera_musculus	Mir-876	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-877	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-885	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-9	3	3	Bilateria	B.musculus
Balaenoptera_musculus	Mir-92	6	6	Bilateria	B.musculus
Balaenoptera_musculus	Mir-935	1	1	Eutheria	B.musculus
Balaenoptera_musculus	Mir-95	17	4	Eutheria	B.musculus
Balaenoptera_musculus	Mir-96	3	3	Bilateria	B.musculus
Balaenoptera_musculus	Mir-9851	1	1	Eutheria	B.musculus
Bison_bison_bison	Let-7	11	11	Bilateria	B.bison_bison
Bison_bison_bison	Mir-1	4	3	Bilateria	B.bison_bison
Bison_bison_bison	Mir-10	8	8	Eumetazoa	B.bison_bison
Bison_bison_bison	Mir-101	2	2	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-103	3	3	Deuterostomia	B.bison_bison
Bison_bison_bison	Mir-105	2	2	Eutheria	B.bison_bison
Bison_bison_bison	Mir-122	1	1	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-124	2	2	Bilateria	B.bison_bison
Bison_bison_bison	Mir-1247	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-1249	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-1251	1	1	Theria	B.bison_bison
Bison_bison_bison	Mir-126	1	1	Olfactores	B.bison_bison
Bison_bison_bison	Mir-127	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-1271	7	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-1277	819	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-128	2	2	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-129	2	2	Chordata	B.bison_bison
Bison_bison_bison	Mir-1296	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-1298	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-130	4	4	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-1301	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-1306	1	1	Gnathostomata	B.bison_bison
Bison_bison_bison	Mir-1307	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-132	1	1	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-1329	1	1	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-133	3	3	Bilateria	B.bison_bison
Bison_bison_bison	Mir-1343	2	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-135	3	3	Chordata	B.bison_bison
Bison_bison_bison	Mir-136	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-137	1	1	Bilateria	B.bison_bison
Bison_bison_bison	Mir-138	2	2	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-1388	1	1	Gnathostomata	B.bison_bison
Bison_bison_bison	Mir-139	1	1	Gnathostomata	B.bison_bison
Bison_bison_bison	Mir-140	1	1	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-142	2	1	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-143	1	1	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-144	1	1	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-145	2	1	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-146	3	2	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-147	3	1	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-148	3	3	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-15	7	7	Olfactores	B.bison_bison
Bison_bison_bison	Mir-150	1	1	Gnathostomata	B.bison_bison
Bison_bison_bison	Mir-153	3	2	Bilateria	B.bison_bison
Bison_bison_bison	Mir-154	32	32	Eutheria	B.bison_bison
Bison_bison_bison	Mir-155	1	1	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-17	7	7	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-181	6	6	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-184	2	1	Bilateria	B.bison_bison
Bison_bison_bison	Mir-1842	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-185	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-186	3	1	Mammalia	B.bison_bison
Bison_bison_bison	Mir-187	1	1	Osteichthyes	B.bison_bison
Bison_bison_bison	Mir-188	2	2	Eutheria	B.bison_bison
Bison_bison_bison	Mir-19	2	2	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-190	2	2	Bilateria	B.bison_bison
Bison_bison_bison	Mir-191	1	1	Gnathostomata	B.bison_bison
Bison_bison_bison	Mir-1911	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-1912	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-192	3	2	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-193	5	3	Bilateria	B.bison_bison
Bison_bison_bison	Mir-194	2	2	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-196	2	2	Olfactores	B.bison_bison
Bison_bison_bison	Mir-197	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-199	3	3	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-204	2	2	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-205	2	2	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-208	2	2	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-21	1	1	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-210	1	1	Bilateria	B.bison_bison
Bison_bison_bison	Mir-214	2	1	Gnathostomata	B.bison_bison
Bison_bison_bison	Mir-216	2	2	Bilateria	B.bison_bison
Bison_bison_bison	Mir-217	1	1	Chordata	B.bison_bison
Bison_bison_bison	Mir-218	2	2	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-219	2	2	Bilateria	B.bison_bison
Bison_bison_bison	Mir-22	1	1	Bilateria	B.bison_bison
Bison_bison_bison	Mir-221	2	2	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-223	1	1	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-224	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-23	2	2	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-2355	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-2387	1	1	Boreoeutheria	B.bison_bison
Bison_bison_bison	Mir-24	2	2	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-2483	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-26	3	3	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-27	2	2	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-28	5	3	Eutheria	B.bison_bison
Bison_bison_bison	Mir-29	6	6	Bilateria	B.bison_bison
Bison_bison_bison	Mir-296	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-30	6	6	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-3059	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-3085	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-31	1	1	Bilateria	B.bison_bison
Bison_bison_bison	Mir-32	1	1	Gnathostomata	B.bison_bison
Bison_bison_bison	Mir-320	3	2	Eutheria	B.bison_bison
Bison_bison_bison	Mir-324	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-326	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-328	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-33	2	2	Bilateria	B.bison_bison
Bison_bison_bison	Mir-330	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-331	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-335	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-34	6	6	Bilateria	B.bison_bison
Bison_bison_bison	Mir-340	7	1	Theria	B.bison_bison
Bison_bison_bison	Mir-342	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-345	2	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-346	2	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-361	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-3613	1	1	Theria	B.bison_bison
Bison_bison_bison	Mir-362	5	5	Eutheria	B.bison_bison
Bison_bison_bison	Mir-370	1	1	Boreoeutheria	B.bison_bison
Bison_bison_bison	Mir-374	2	2	Eutheria	B.bison_bison
Bison_bison_bison	Mir-375	1	1	Bilateria	B.bison_bison
Bison_bison_bison	Mir-376	5	5	Eutheria	B.bison_bison
Bison_bison_bison	Mir-378	2	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-383	1	1	Tetrapoda	B.bison_bison
Bison_bison_bison	Mir-423	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-425	1	1	Gnathostomata	B.bison_bison
Bison_bison_bison	Mir-430	7	7	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-431	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-432	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-433	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-450	3	3	Eutheria	B.bison_bison
Bison_bison_bison	Mir-451	1	1	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-455	1	1	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-459	1	1	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-486	5	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-488	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-489	6	1	Osteichthyes	B.bison_bison
Bison_bison_bison	Mir-490	1	1	Amniota	B.bison_bison
Bison_bison_bison	Mir-491	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-493	4	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-499	2	1	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-505	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-506	7	6	Eutheria	B.bison_bison
Bison_bison_bison	Mir-541	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-542	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-544	413	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-551	2	2	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-574	314	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-582	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-590	1	1	Mammalia	B.bison_bison
Bison_bison_bison	Mir-592	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-599	1	1	Sarcopterygii	B.bison_bison
Bison_bison_bison	Mir-615	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-628	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-652	2	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-6529	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-653	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-670	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-671	1	1	Theria	B.bison_bison
Bison_bison_bison	Mir-6715	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-7	3	3	Bilateria	B.bison_bison
Bison_bison_bison	Mir-7180	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-744	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-760	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-769	2	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-8	4	4	Bilateria	B.bison_bison
Bison_bison_bison	Mir-873	1	1	Mammalia	B.bison_bison
Bison_bison_bison	Mir-874	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-875	1	1	Vertebrata	B.bison_bison
Bison_bison_bison	Mir-876	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-885	1	1	Eutheria	B.bison_bison
Bison_bison_bison	Mir-9	4	3	Bilateria	B.bison_bison
Bison_bison_bison	Mir-92	6	6	Bilateria	B.bison_bison
Bison_bison_bison	Mir-95	13	4	Eutheria	B.bison_bison
Bison_bison_bison	Mir-96	3	3	Bilateria	B.bison_bison
Bison_bison_bison	Mir-9851	1	1	Eutheria	B.bison_bison
Bos_grunniens	Let-7	12	12	Bilateria	B.grunniens
Bos_grunniens	Mir-1	5	4	Bilateria	B.grunniens
Bos_grunniens	Mir-10	10	10	Eumetazoa	B.grunniens
Bos_grunniens	Mir-101	2	2	Vertebrata	B.grunniens
Bos_grunniens	Mir-103	4	4	Deuterostomia	B.grunniens
Bos_grunniens	Mir-105	2	2	Eutheria	B.grunniens
Bos_grunniens	Mir-122	1	1	Vertebrata	B.grunniens
Bos_grunniens	Mir-124	3	3	Bilateria	B.grunniens
Bos_grunniens	Mir-1247	1	1	Eutheria	B.grunniens
Bos_grunniens	Mir-1249	1	1	Eutheria	B.grunniens
Bos_grunniens	Mir-1251	1	1	Theria	B.grunniens
Bos_grunniens	Mir-126	1	1	Olfactores	B.grunniens
Bos_grunniens	Mir-127	1	1	Eutheria	B.grunniens
Bos_grunniens	Mir-1271	6	1	Eutheria	B.grunniens
Bos_grunniens	Mir-1277	860	2	Eutheria	B.grunniens
Bos_grunniens	Mir-128	3	3	Vertebrata	B.grunniens
Bos_grunniens	Mir-129	3	3	Chordata	B.grunniens
Bos_grunniens	Mir-1296	1	1	Eutheria	B.grunniens
Bos_grunniens	Mir-1298	1	1	Eutheria	B.grunniens
Bos_grunniens	Mir-130	6	6	Vertebrata	B.grunniens
Bos_grunniens	Mir-1301	1	1	Eutheria	B.grunniens
Bos_grunniens	Mir-1306	1	1	Gnathostomata	B.grunniens
Bos_grunniens	Mir-1307	1	1	Eutheria	B.grunniens
Bos_grunniens	Mir-132	4	4	Vertebrata	B.grunniens
Bos_grunniens	Mir-1329	1	1	Vertebrata	B.grunniens
Bos_grunniens	Mir-133	3	3	Bilateria	B.grunniens
Bos_grunniens	Mir-1343	2	1	Eutheria	B.grunniens
Bos_grunniens	Mir-135	3	3	Chordata	B.grunniens
Bos_grunniens	Mir-136	1	1	Eutheria	B.grunniens
Bos_grunniens	Mir-137	1	1	Bilateria	B.grunniens
Bos_grunniens	Mir-138	3	3	Vertebrata	B.grunniens
Bos_grunniens	Mir-1388	2	2	Gnathostomata	B.grunniens
Bos_grunniens	Mir-139	2	1	Gnathostomata	B.grunniens
Bos_grunniens	Mir-140	1	1	Vertebrata	B.grunniens
Bos_grunniens	Mir-142	1	1	Vertebrata	B.grunniens
Bos_grunniens	Mir-143	1	1	Vertebrata	B.grunniens
Bos_grunniens	Mir-144	1	1	Vertebrata	B.grunniens
Bos_grunniens	Mir-145	1	1	Vertebrata	B.grunniens
Bos_grunniens	Mir-146	2	2	Vertebrata	B.grunniens
Bos_grunniens	Mir-147	3	1	Vertebrata	B.grunniens
Bos_grunniens	Mir-148	5	5	Vertebrata	B.grunniens
Bos_grunniens	Mir-149	2	1	Eutheria	B.grunniens
Bos_grunniens	Mir-15	8	8	Olfactores	B.grunniens
Bos_grunniens	Mir-150	1	1	Gnathostomata	B.grunniens
Bos_grunniens	Mir-153	2	2	Bilateria	B.grunniens
Bos_grunniens	Mir-154	36	36	Eutheria	B.grunniens
Bos_grunniens	Mir-155	1	1	Vertebrata	B.grunniens
Bos_grunniens	Mir-17	5	5	Vertebrata	B.grunniens
Bos_grunniens	Mir-181	6	6	Vertebrata	B.grunniens
Bos_grunniens	Mir-184	1	1	Bilateria	B.grunniens
Bos_grunniens	Mir-1842	1	1	Eutheria	B.grunniens
Bos_grunniens	Mir-185	1	1	Eutheria	B.grunniens
Bos_grunniens	Mir-186	3	1	Mammalia	B.grunniens
Bos_grunniens	Mir-187	1	1	Osteichthyes	B.grunniens
Bos_grunniens	Mir-188	3	3	Eutheria	B.grunniens
Bos_grunniens	Mir-19	1	1	Vertebrata	B.grunniens
Bos_grunniens	Mir-190	2	2	Bilateria	B.grunniens
Bos_grunniens	Mir-191	1	1	Gnathostomata	B.grunniens
Bos_grunniens	Mir-1911	1	1	Eutheria	B.grunniens
Bos_grunniens	Mir-1912	1	1	Eutheria	B.grunniens
Bos_grunniens	Mir-192	3	3	Vertebrata	B.grunniens
Bos_grunniens	Mir-193	6	5	Bilateria	B.grunniens
Bos_grunniens	Mir-194	2	2	Vertebrata	B.grunniens
Bos_grunniens	Mir-196	4	4	Olfactores	B.grunniens
Bos_grunniens	Mir-197	3	2	Eutheria	B.grunniens
Bos_grunniens	Mir-199	5	5	Vertebrata	B.grunniens
Bos_grunniens	Mir-202	2	1	Vertebrata	B.grunniens
Bos_grunniens	Mir-203	1	1	Vertebrata	B.grunniens
Bos_grunniens	Mir-204	3	3	Vertebrata	B.grunniens
Bos_grunniens	Mir-205	1	1	Vertebrata	B.grunniens
Bos_grunniens	Mir-208	3	3	Vertebrata	B.grunniens
Bos_grunniens	Mir-21	1	1	Vertebrata	B.grunniens
Bos_grunniens	Mir-210	1	1	Bilateria	B.grunniens
Bos_grunniens	Mir-214	2	1	Gnathostomata	B.grunniens
Bos_grunniens	Mir-216	2	2	Bilateria	B.grunniens
Bos_grunniens	Mir-217	1	1	Chordata	B.grunniens
Bos_grunniens	Mir-218	4	4	Vertebrata	B.grunniens
Bos_grunniens	Mir-219	3	3	Bilateria	B.grunniens
Bos_grunniens	Mir-22	1	1	Bilateria	B.grunniens
Bos_grunniens	Mir-221	2	2	Vertebrata	B.grunniens
Bos_grunniens	Mir-223	1	1	Vertebrata	B.grunniens
Bos_grunniens	Mir-224	1	1	Eutheria	B.grunniens
Bos_grunniens	Mir-23	2	2	Vertebrata	B.grunniens
Bos_grunniens	Mir-2355	1	1	Eutheria	B.grunniens
Bos_grunniens	Mir-2387	1	1	Boreoeutheria	B.grunniens
Bos_grunniens	Mir-24	3	3	Vertebrata	B.grunniens
Bos_grunniens	Mir-2483	1	1	Eutheria	B.grunniens
Bos_grunniens	Mir-26	3	3	Vertebrata	B.grunniens
Bos_grunniens	Mir-27	3	3	Vertebrata	B.grunniens
